distance,timedelta,temperature
3.7006,14,4.0
5.1067,33,7.8
2.6079,21,7.5
0.5321,5,3.7
9.2388,24,11.8
2.5228,27,7.8
3.4141999999999997,10,9.6
5.3096000000000005,10,12.4
0.7002,1,2.3
3.5172,20,4.5
0.5367000000000001,4,4.6
1.9526,19,9.0
5.111800000000001,14,4.4
9.7177,21,8.6
5.8733,25,4.8
15.5972,49,4.0
3.6074,16,4.0
6.1848,13,4.6
6.2878,13,4.2
7.4986999999999995,23,4.4
4.1947,37,9.3
1.6932,7,3.6
9.6745,33,7.7
0.0,4,9.5
0.037700000000000004,52,5.5
6.662100000000001,38,2.9
1.3822,5,11.4
2.8706,7,3.9
10.797,56,8.0
3.5168000000000004,28,2.1
1.436,5,7.7
11.473700000000001,33,9.5
3.9539,21,4.9
1.8185,10,10.6
2.7468000000000004,26,4.7
2.4199,11,4.5
5.2171,15,10.6
12.581700000000001,34,7.8
3.3189,14,6.4
0.0004,10,7.5
2.114,14,3.7
2.5951,11,4.2
11.431799999999999,25,7.8
8.6362,6,4.3
2.5464,9,13.9
3.8844000000000003,22,8.7
1.5531,13,6.8
6.607,12,2.8
2.0637,23,4.3
8.7898,21,8.2
0.6909,31,7.3
9.1418,25,6.9
4.773899999999999,21,5.4
7.4308000000000005,22,5.2
2.7403000000000004,45,2.4
2.2824,19,5.2
0.0,7,3.9
0.0,0,5.8
3.0274,55,5.7
6.4168,9,10.7
3.4428,15,2.1
4.3162,12,3.3
0.306,52,12.5
3.6071999999999997,14,4.4
0.6832,9,5.2
0.0,2,8.2
4.2832,24,9.3
4.3392,19,2.9
4.9153,14,4.1
8.6031,31,5.8
8.5606,19,6.5
4.0415,5,3.8
7.4899,23,5.3
4.4045,52,2.9
3.7266999999999997,8,4.3
2.4158000000000004,11,5.5
2.5446999999999997,24,5.9
6.1886,14,4.6
0.0938,42,7.1
5.7461,10,-0.2
1.6485999999999998,4,4.7
1.3487,5,6.1
5.3135,10,1.6
4.1261,40,2.4
11.742799999999999,17,7.9
8.4199,42,4.4
4.192699999999999,33,2.7
1.909,34,9.6
0.0,0,6.0
2.7469,12,3.0
4.4797,14,12.8
10.843200000000001,25,4.8
10.4496,38,5.3
3.02,13,4.5
2.8626,13,1.9
8.921700000000001,31,12.3
9.398399999999999,24,5.5
2.7091,9,4.3
8.2987,22,2.7
4.418,14,6.0
9.7157,46,14.3
11.4687,46,2.6
2.2728,8,8.9
4.687399999999999,20,2.5
12.2377,28,6.2
2.9635,7,5.5
2.4947,11,5.8
2.9458,15,2.5
5.2264,31,4.3
4.041300000000001,25,5.9
6.3918,4,6.9
5.9692,20,5.0
5.8979,20,5.0
4.6257,13,12.0
6.1042,9,1.3
3.3036999999999996,17,2.9
0.12090000000000001,37,3.8
10.4802,23,2.9
2.4232,25,5.9
1.84,5,3.9
3.6345,13,6.2
1.8818,13,4.4
10.4625,50,5.8
4.5923,23,6.2
5.8468,32,5.0
5.4276,34,5.7
3.3459,13,4.7
6.6909,39,5.7
2.3878000000000004,16,4.6
3.5745999999999998,12,1.5
4.3371,27,8.2
3.0616999999999996,18,11.1
3.7077,9,8.7
4.2425,15,4.6
0.0225,30,5.2
3.4021,17,3.7
10.555399999999999,33,4.6
2.2958000000000003,9,5.0
11.9724,34,7.2
0.8046,22,7.3
5.8716,18,8.0
5.1711,17,4.7
5.8027,50,10.3
0.0,1,8.9
4.3031999999999995,13,5.1
4.503100000000001,6,8.2
0.0,14,9.6
1.8589,7,4.5
1.66,29,1.5
1.9667999999999999,8,2.3
3.1728,19,3.0
2.4769,56,7.3
0.0109,25,5.9
4.0773,16,8.2
4.1937,20,4.0
2.421,33,2.6
4.2935,16,7.2
0.924,24,3.1
2.768,8,3.4
2.6075999999999997,13,4.5
8.9399,15,3.7
3.2488,24,4.1
3.8618,17,5.2
0.0,4,13.6
5.9993,11,4.2
0.4258,41,4.8
6.270899999999999,13,4.5
0.9036000000000001,9,4.7
8.3554,20,1.3
2.1168,8,5.1
3.2140999999999997,10,4.4
7.8216,29,6.3
0.074,42,5.3
3.8241,23,6.4
2.7254,13,8.6
7.676399999999999,24,7.5
3.7153,9,4.0
11.1554,18,7.4
2.1706,22,3.8
5.8999,16,3.7
0.0,1,3.2
2.4709,10,13.5
1.986,12,6.0
4.2062,9,7.3
3.6798,22,8.7
5.2938,11,3.7
5.3343,22,7.8
6.5219,22,5.7
3.6354,20,7.3
2.6686,11,5.0
3.1763000000000003,9,4.6
10.012,16,7.2
10.2949,22,3.3
0.011,8,4.4
3.5021,6,1.3
13.7367,40,6.5
5.7841000000000005,16,6.8
5.6296,17,6.2
4.344600000000001,15,7.7
2.8196999999999997,6,6.2
3.9806999999999997,16,4.7
0.0,0,11.1
8.9729,11,8.7
10.3041,30,4.2
0.0058,9,10.5
3.1646,32,5.2
3.9825999999999997,16,10.3
0.0,0,1.8
6.9468000000000005,18,2.9
0.5365,36,1.9
12.575,3,2.6
0.0,4,6.0
6.2614,18,4.7
6.2136000000000005,12,6.4
9.3433,58,4.6
5.0688,10,4.2
4.9968,13,3.8
0.5502999999999999,22,8.9
4.3289,12,3.8
4.0630999999999995,29,6.1
0.7372000000000001,5,4.6
1.4961,4,12.3
1.9376,14,2.6
10.100299999999999,26,8.3
2.0065999999999997,15,0.4
5.7116999999999996,17,11.9
0.9793999999999999,14,3.9
0.0,11,6.5
1.1592,4,7.8
2.8521,10,2.8
4.700399999999999,20,4.5
0.299,8,5.0
4.4992,8,4.3
6.3297,25,4.6
8.7883,23,1.4
10.8378,41,4.8
6.9995,16,5.2
0.08979999999999999,7,4.0
10.391,21,8.9
5.1471,2,4.0
7.1898,17,6.5
9.5763,31,5.2
1.0360999999999998,47,4.4
7.717,17,2.8
4.1014,19,4.9
2.7487,14,7.7
2.4643,7,4.8
0.0027,14,11.0
3.9732,14,2.6
0.0012,58,5.8
1.7734,24,2.7
0.0855,7,9.1
1.8105,8,4.2
0.001,9,6.5
0.0,2,6.8
2.3872,13,5.9
4.0710999999999995,12,0.6
2.7925,20,4.6
6.6293999999999995,34,11.6
3.6151999999999997,14,1.4
6.3587,24,4.2
0.5605,18,11.3
4.6913,9,4.3
3.3389,12,1.4
0.0535,11,7.0
1.6269,5,9.5
2.5216999999999996,10,7.6
0.0,11,9.5
0.5647000000000001,16,1.2
10.6292,31,10.4
9.3857,27,12.7
1.2929000000000002,6,4.4
1.9862,12,5.9
1.2047,4,8.0
2.0650999999999997,29,14.6
9.697799999999999,21,1.8
1.9574,4,5.9
8.6725,25,6.3
10.571200000000001,34,11.5
12.3788,43,4.2
0.0,6,4.4
0.3518,44,5.0
9.9305,18,3.9
3.2552,11,6.1
3.3735,13,5.2
6.2743,19,5.2
4.349,17,5.2
8.2597,51,5.1
7.2878,32,2.0
7.3441,20,3.9
2.1422,4,3.2
1.6665999999999999,10,4.4
2.4618,9,7.3
2.3,12,5.2
3.1758,16,4.5
1.4579000000000002,54,3.6
3.7883,10,7.2
0.0,1,1.2
4.0379000000000005,23,7.7
7.6016,13,4.1
5.937600000000001,14,7.9
0.9448,3,3.8
8.355,24,7.3
3.5895,10,3.3
5.663600000000001,17,11.4
2.0008,32,4.4
5.045100000000001,16,7.4
1.4173,3,5.7
0.3664,39,8.1
5.853,4,3.8
3.4695,20,7.9
0.44780000000000003,15,7.3
0.0,3,4.9
1.6905,23,8.6
2.8604000000000003,8,3.7
5.5275,16,5.3
2.337,9,8.2
1.2532,7,3.7
5.1907,12,10.5
6.6748,19,2.8
3.2473,37,9.2
1.873,6,1.3
0.0060999999999999995,1,4.3
6.7115,23,6.6
0.0178,14,4.7
10.232299999999999,23,5.0
1.8954000000000002,14,10.5
3.5918,8,6.4
2.4873000000000003,10,4.6
3.8309,22,4.6
0.0378,12,4.5
3.6599,31,2.7
3.0288000000000004,13,0.4
15.0251,30,2.7
6.2962,32,4.3
1.7605,3,0.1
0.0001,16,4.2
12.1114,22,5.4
3.8023000000000002,19,8.8
0.0,8,2.5
0.0,0,5.1
8.121,25,8.6
0.3417,32,10.2
7.0546999999999995,13,3.3
0.1704,1,4.9
1.9469,10,7.4
12.9049,26,2.1
6.4375,14,5.4
7.2562,23,6.5
2.4448000000000003,16,9.3
2.211,15,4.6
1.8357,36,5.8
4.5439,14,1.8
0.9034,47,6.3
3.3068,18,2.7
2.8989000000000003,32,6.8
2.4926,9,2.7
0.8916000000000001,33,2.1
5.4448,15,5.1
3.6351,11,2.5
1.5520999999999998,7,2.2
2.9318,12,13.5
6.5396,45,8.5
3.1355,10,4.7
2.639,9,10.6
7.8031999999999995,19,1.3
4.385,8,14.5
4.9878,20,5.7
9.1744,18,2.7
5.5187,5,4.7
0.0,8,5.9
0.7719,4,5.3
4.8911999999999995,18,6.6
3.445,21,-0.6
4.7165,18,3.9
5.805899999999999,14,4.9
4.4003000000000005,13,3.8
5.1864,20,5.3
0.0741,20,11.3
2.0783,9,2.7
5.4368,18,4.7
3.969,9,5.1
0.0,13,6.7
11.1655,25,9.2
10.428600000000001,18,6.6
2.9200999999999997,7,4.7
3.1552,18,4.6
11.3973,46,11.6
4.1715,29,5.0
0.4049,24,4.7
0.0181,12,7.9
1.0715,7,4.6
19.904700000000002,40,5.6
2.568,9,6.3
0.16119999999999998,18,8.3
10.0146,42,8.7
1.6841,56,4.8
2.3179000000000003,5,8.2
1.7213,8,3.8
0.4104,7,10.5
0.0,26,4.0
16.5973,21,5.2
0.3836,11,5.3
5.2459,57,6.7
6.1008000000000004,14,1.4
2.2774,35,6.8
0.4614,8,3.9
0.0,0,3.7
6.4545,19,4.3
5.831600000000001,13,5.2
4.7721,37,4.2
0.2363,46,5.8
7.0683,16,5.3
3.3655,15,6.8
6.4177,28,3.8
0.2366,2,7.1
2.5663,9,4.8
2.309,11,4.5
5.4003000000000005,12,4.8
7.3751999999999995,30,4.7
10.416799999999999,27,2.3
0.0448,57,7.9
0.3547,2,3.5
1.5377,8,4.3
1.9275,6,5.1
0.0,2,6.2
9.7036,22,12.3
2.5808,18,7.6
4.1221000000000005,18,14.0
4.0956,16,3.7
14.1795,45,3.9
1.1492,3,10.2
2.5676,9,8.7
9.9017,35,4.9
7.8198,36,4.9
2.218,15,4.5
1.8308,8,6.7
2.5384,24,4.6
6.2743,32,4.5
6.2972,23,6.0
3.2935,7,1.1
3.3465,8,7.0
3.5378000000000003,14,5.7
1.2526,6,3.7
2.5335,11,4.9
2.5973,9,8.4
9.5765,47,4.5
2.8030999999999997,16,9.0
3.8861,15,6.3
6.9075,20,9.2
12.036,23,0.3
4.2256,22,2.6
7.8346,18,5.8
3.956,19,4.5
6.6669,14,5.2
3.388,12,4.2
0.0,5,6.7
2.3834,11,10.6
0.6866,16,7.5
1.7242,8,8.9
4.375,12,11.0
0.9848,25,9.2
0.9016000000000001,6,5.2
7.3934,18,10.2
7.293,5,8.1
10.929,28,7.8
5.577100000000001,22,8.1
3.4476999999999998,11,2.5
1.6164,21,6.5
4.923100000000001,17,3.6
5.958600000000001,26,13.5
0.0067,43,13.5
3.3411,8,4.2
2.196,5,3.8
4.7664,11,2.0
6.954899999999999,21,9.1
0.0,2,5.0
8.5471,19,4.5
0.0,38,6.4
2.9543000000000004,15,4.3
3.1989,10,10.5
11.6876,34,3.2
0.37639999999999996,7,4.7
0.0968,23,10.0
5.1965,11,3.4
4.8344,15,4.6
2.8554,12,7.2
8.431799999999999,26,4.6
2.3359,8,7.9
8.272,23,7.9
4.816,36,8.8
0.4657,6,5.2
5.146,24,6.4
4.3501,13,4.2
6.5381,28,4.7
2.9199,6,4.6
2.813,6,4.7
3.3851999999999998,9,3.4
2.6824,7,9.1
0.0465,18,8.2
3.7921,20,12.7
1.4256,4,6.1
10.3715,29,2.4
10.8623,43,9.1
5.3658,31,7.9
7.7628,32,5.8
1.502,9,11.1
8.2494,22,4.1
7.4591,20,3.7
9.5855,23,0.2
3.3898,15,4.4
3.4669,12,4.3
3.1616,11,4.7
0.457,11,5.8
4.7165,22,4.0
1.3917,7,4.3
3.7460999999999998,22,7.1
4.6758999999999995,15,3.8
0.7697999999999999,45,9.4
3.0628,23,7.0
6.4643999999999995,12,2.9
4.5203,14,8.7
0.038,1,0.2
10.632100000000001,39,4.7
2.5321,14,3.6
3.5086,10,2.3
1.0776,31,6.8
3.8344,16,9.4
0.4631,13,4.1
0.09759999999999999,5,5.2
0.6683,15,4.7
1.778,10,8.8
3.6124,13,9.3
0.7933,11,4.9
7.3703,14,0.3
3.8354,36,14.3
5.4973,19,9.4
0.0,2,10.4
2.3461,42,5.0
1.4367999999999999,7,5.1
5.662100000000001,30,5.3
8.742299999999998,32,2.5
3.243,10,0.9
7.1758999999999995,43,4.1
2.78,8,7.5
10.886899999999999,21,6.6
1.4798,18,13.4
3.7615,10,5.6
2.0594,8,2.9
5.5771999999999995,16,9.3
12.1184,28,3.7
1.5249000000000001,32,6.0
1.319,20,2.9
5.6555,15,4.5
2.0225,7,1.4
8.5827,35,4.5
2.1969000000000003,8,4.8
8.565100000000001,43,5.0
7.5877,34,5.4
4.6928,12,2.3
3.2746,52,1.8
3.4499,9,3.1
0.9347000000000001,55,7.4
4.241,13,5.2
3.563,10,2.3
0.0033,35,8.9
1.0196,12,6.4
2.0383,9,8.1
1.6379000000000001,6,5.2
1.3624,5,7.6
1.0707,4,4.1
4.9077,37,5.8
4.766,17,2.6
2.1407,9,5.2
1.9365999999999999,5,10.5
10.427700000000002,52,7.8
7.0987,18,4.2
1.2093,2,2.9
2.9119,26,8.0
8.582,24,2.2
1.9829,5,8.0
4.1602,11,4.5
4.9318,13,0.8
1.2835999999999999,44,3.8
6.919,23,4.7
6.015,22,4.3
1.4853,11,3.2
7.6672,31,11.1
4.203399999999999,21,6.7
2.3079,24,8.7
0.3664,54,4.9
1.0426,6,4.2
1.2441,33,2.0
2.9506,9,4.8
4.195600000000001,14,2.6
0.7922,20,7.8
10.574200000000001,25,3.2
7.4321,41,2.7
0.0001,18,6.5
5.7597,23,6.1
0.0246,18,6.1
6.9329,15,1.5
1.1617,6,6.1
3.117,15,11.3
5.039,10,7.2
4.9628000000000005,32,4.4
1.4899,20,1.6
5.9355,43,4.8
1.6625,6,1.0
2.6393,7,3.9
4.0550999999999995,10,7.5
8.556,13,11.4
6.0219,52,4.3
3.773,8,3.4
7.6632,32,4.3
7.644399999999999,11,6.5
0.0,2,9.7
7.6763,30,2.5
2.4261,17,6.9
2.9009,14,4.5
3.6604,18,8.2
5.8007,11,2.5
10.694700000000001,19,7.6
8.8478,16,4.3
10.3548,22,3.7
6.3587,27,1.2
9.4788,29,6.5
1.075,30,2.2
5.1735,21,10.4
3.1993,12,8.5
1.8189000000000002,25,4.7
2.9238000000000004,49,5.6
3.3753,10,7.7
0.0,5,7.3
0.0021000000000000003,12,4.7
3.9049,7,1.2
3.4703000000000004,9,3.7
1.2284000000000002,5,3.7
1.212,7,8.0
3.9996,7,7.7
1.5249000000000001,16,9.6
0.0,3,4.8
1.9504000000000001,18,2.7
1.9814,16,10.4
6.2123,10,2.8
3.8501999999999996,22,1.3
1.4307999999999998,9,5.6
2.4917,9,11.9
5.7038,32,4.6
5.7112,19,3.2
6.3572,25,4.7
4.949199999999999,13,7.2
5.4178999999999995,20,3.2
3.886,15,3.8
3.1388000000000003,11,6.3
10.9575,36,6.1
2.4696,7,5.2
2.5881999999999996,7,7.8
0.0083,21,4.1
3.4276,18,6.0
5.376399999999999,25,4.6
8.3691,25,5.1
8.0005,27,8.0
0.6881,12,11.3
1.119,10,4.6
3.0285,13,11.3
0.8573999999999999,20,3.6
5.6709,17,6.4
0.0,1,-0.2
0.0,2,2.6
4.1099,18,10.7
2.8716999999999997,19,4.9
5.114199999999999,18,4.9
3.6235,12,6.0
1.8925999999999998,9,4.7
4.9516,10,2.8
2.2798000000000003,15,4.7
2.8337,1,7.4
3.793,9,4.2
3.517,8,4.7
2.2084,14,9.5
4.4795,28,3.0
2.1404,6,6.2
3.7644,25,8.2
5.4787,11,3.5
6.3227,24,5.4
11.3176,29,4.1
1.8536,12,6.6
2.3115,5,4.1
7.555899999999999,18,2.7
0.0572,40,4.7
2.3584,13,7.7
3.2748000000000004,48,1.3
0.0,2,6.5
0.0,1,4.8
1.3585999999999998,5,4.9
2.9760999999999997,14,1.1
3.2460999999999998,12,8.9
7.4974,54,11.6
4.844600000000001,8,3.8
5.554600000000001,16,7.3
9.5804,31,2.6
2.043,10,9.3
0.004200000000000001,6,11.8
3.1702,12,0.3
2.1993,11,7.6
3.9432,25,3.8
11.3995,29,5.2
2.721,8,10.2
5.6147,10,6.8
2.4028,9,3.9
5.366,17,4.9
8.0643,16,7.7
3.9014,15,4.0
4.3573,12,7.2
14.7461,19,4.6
2.3523,13,3.3
5.877,19,9.0
8.3057,43,0.7
2.993,10,8.3
0.9435,3,3.9
5.028899999999999,20,3.4
1.6845,12,10.3
0.0,1,7.7
5.9993,31,1.0
0.5942000000000001,20,7.9
8.300799999999999,21,5.9
5.663399999999999,27,13.7
10.6876,19,4.4
13.0297,21,7.6
0.0031,10,9.6
10.305,27,2.6
0.0747,6,0.0
0.2283,19,-0.5
1.5281,4,5.2
1.1268,7,7.2
1.4393,6,3.3
12.6991,26,5.3
6.083,17,5.4
8.4933,15,7.6
9.3931,20,5.0
5.410100000000001,11,9.0
0.45580000000000004,59,3.1
7.4112,20,1.0
2.2312,12,11.4
0.026199999999999998,11,2.1
0.0,6,8.3
1.6542999999999999,39,2.6
7.961399999999999,30,7.8
5.1667,10,4.5
1.7142,7,8.2
4.5196000000000005,12,8.1
4.057300000000001,23,4.4
1.9245999999999999,5,1.8
8.836200000000002,19,4.7
3.2321999999999997,15,4.4
6.2558,16,7.8
1.6274000000000002,8,8.3
1.6195,6,6.4
0.0022,33,9.2
1.0751,7,8.4
1.7518,16,5.3
9.043899999999999,31,7.8
0.995,4,4.2
0.7772,2,12.8
2.4181,12,1.9
4.642600000000001,52,2.1
0.31560000000000005,20,10.5
3.0264,12,5.4
1.9094,6,4.5
3.0745,18,1.9
1.0452000000000001,4,4.7
0.411,31,9.7
0.32089999999999996,9,2.9
2.3398000000000003,6,5.1
4.7566999999999995,9,4.2
0.0989,10,4.9
0.7437,38,13.8
7.0647,25,3.0
0.448,37,10.0
0.0,0,0.7
3.2647,12,7.9
12.4695,23,4.8
3.4969,13,6.3
4.2783,11,2.7
13.162,33,4.0
5.1575,11,4.3
4.7805,53,4.6
0.7182999999999999,23,3.4
0.0013,15,4.7
8.6458,21,4.6
8.0776,13,6.4
0.12290000000000001,23,9.4
2.6414,9,8.0
4.5375,18,3.6
6.6711,16,4.9
7.7296000000000005,27,7.5
0.0439,4,4.1
3.4273000000000002,16,4.0
5.4268,11,1.9
2.6296999999999997,7,6.5
3.3908,9,7.8
4.7815,45,7.0
0.6292000000000001,3,6.4
4.9713,17,7.7
2.821,11,4.5
4.5101,19,13.1
6.1101,9,3.6
1.2292,34,12.0
3.4375999999999998,14,9.2
2.5677,10,4.6
7.7145,22,5.0
1.7651,5,2.9
7.507899999999999,25,2.5
0.4348,14,6.2
9.0793,15,7.6
10.5707,26,5.0
3.961,16,6.6
0.43889999999999996,6,11.4
3.0604,8,5.2
0.015,15,7.6
1.2787,17,2.3
4.1046000000000005,12,5.3
3.6826999999999996,15,10.1
0.002,18,10.3
7.909,30,11.4
0.7876000000000001,3,8.1
0.15180000000000002,19,7.7
0.6008,7,5.0
2.8036,10,4.9
0.0,19,7.8
4.0526,20,1.4
1.2589000000000001,27,10.0
6.103800000000001,17,5.7
0.4637,55,3.0
5.8106,21,4.7
3.9455999999999998,49,4.6
6.1771,18,9.5
6.1177,24,4.4
0.2082,1,5.0
6.9065,25,8.7
3.6632,10,5.4
4.3933,12,5.9
4.9931,15,4.5
3.5963000000000003,26,5.2
2.6665,7,11.8
3.53,16,3.9
7.0428999999999995,19,6.1
2.9217,16,7.5
6.7106,26,9.5
7.5443999999999996,29,5.3
0.0056,34,3.6
3.5033000000000003,11,6.0
3.6702,28,6.1
7.7108,51,5.5
3.2795,9,5.1
4.5331,12,6.5
1.9884000000000002,24,8.6
4.6158,8,12.8
3.1593,20,2.8
1.0344,12,11.3
7.6716999999999995,32,2.9
5.3795,22,6.3
5.0097,21,1.8
4.5508999999999995,19,7.5
5.4558,21,8.1
0.7515,22,8.3
5.6331999999999995,9,2.8
9.2869,20,4.6
6.298,23,4.7
2.5656,6,3.9
0.8844,27,4.1
9.6599,15,4.3
0.2814,7,2.6
9.7699,22,10.4
7.1856,11,4.6
5.6357,7,3.0
3.2556,6,2.7
13.876299999999999,32,4.2
3.9461999999999997,13,9.0
8.4003,35,8.5
0.8569,4,3.9
2.7588000000000004,18,8.6
0.0842,23,6.8
1.6315,10,8.0
3.1264000000000003,26,4.4
7.1149,30,2.0
3.6601,16,6.5
0.2552,26,7.6
4.6295,23,10.4
3.4549000000000003,22,6.1
3.1015,8,1.1
11.6718,38,4.3
0.018699999999999998,6,8.8
6.548,20,5.0
0.001,28,6.2
4.388199999999999,15,6.6
2.6166,10,8.4
7.9386,31,12.5
0.0,4,6.0
8.165,19,4.7
0.31689999999999996,15,6.4
2.4564,29,7.8
2.1637,35,3.5
0.0,2,6.0
2.8283,13,12.1
19.4907,54,8.7
7.831300000000001,28,4.7
0.21180000000000002,7,7.8
2.038,5,2.1
6.2565,58,2.5
12.833200000000001,42,6.2
1.983,6,4.8
5.7588,17,4.7
5.7486999999999995,25,7.7
3.4480999999999997,13,9.4
1.8031,8,2.7
7.9607,39,3.8
5.8465,19,4.5
1.4755,17,6.4
4.4556000000000004,11,4.0
3.2328,14,6.3
2.7112,22,3.3
9.036100000000001,21,7.6
1.7087999999999999,15,4.3
5.3404,17,4.1
6.2791999999999994,26,11.5
2.756,11,4.3
6.829,9,3.4
5.3784,9,1.5
1.403,9,6.9
0.0,4,3.1
1.4562,51,3.5
3.0098000000000003,23,8.0
7.4015,24,4.1
13.7802,44,3.3
4.8985,23,4.7
2.7914,20,3.3
5.1209,20,7.0
0.6951,22,10.3
0.9314,3,4.3
5.2411,31,2.6
7.2018,22,7.8
3.6894,11,5.1
3.5311999999999997,15,7.7
2.0407,5,4.3
7.1568000000000005,31,7.6
8.6275,47,9.7
3.0031999999999996,11,9.2
3.4399,5,0.3
11.7944,21,2.0
4.1047,16,1.3
3.4148,57,3.9
2.8811999999999998,11,7.8
0.408,2,8.7
0.0,4,10.0
9.472,18,11.9
2.2525,9,2.8
6.564,15,3.2
0.0015,26,13.4
0.17880000000000001,34,1.4
6.2518,16,9.4
3.6508000000000003,10,10.8
2.2683,24,4.1
6.724,37,4.3
9.0096,39,2.9
0.036,34,1.9
5.7246999999999995,17,3.2
2.1315999999999997,12,3.5
2.9333,9,7.4
7.403,28,2.4
0.0254,8,5.3
16.3501,19,3.8
0.7453,24,3.9
9.1298,19,2.7
6.7719,12,7.3
1.4002000000000001,9,4.2
6.9641,22,-0.4
4.567,27,11.8
4.5072,21,4.3
2.108,10,2.6
0.0011,10,5.3
0.7701,24,3.5
2.6268000000000002,5,6.2
2.1635,7,4.3
1.8404,22,7.9
3.8755,15,10.3
0.0,5,6.7
2.0493,15,4.0
1.3725,22,3.7
10.1552,3,4.9
0.8431000000000001,8,4.4
2.394,9,10.1
3.7379000000000002,17,7.8
1.4230999999999998,19,6.0
6.7681000000000004,14,1.2
1.5417,3,4.9
0.3936,2,8.8
1.6616,9,10.4
1.6815,9,5.5
0.0006,20,3.5
7.1137,33,7.9
4.102,12,4.8
0.7457999999999999,18,6.3
0.41910000000000003,34,2.2
5.0153,15,8.7
4.1755,12,4.8
3.9735,11,4.7
0.0009,23,4.7
1.8291,13,8.1
1.1639000000000002,4,1.4
3.0449,25,1.0
4.0139000000000005,9,5.1
1.2106,29,9.1
11.742299999999998,24,7.3
1.0346,43,7.6
3.015,8,5.0
9.918899999999999,26,1.3
3.3402,8,8.2
10.366299999999999,24,4.2
4.3501,20,10.2
3.0791999999999997,9,3.2
5.661899999999999,11,6.6
7.440300000000001,15,0.2
11.2928,27,4.1
0.6116,30,3.8
4.7089,15,2.4
5.200399999999999,14,8.8
1.4583,35,3.8
5.6738,12,7.2
2.8091999999999997,15,13.8
3.7715,23,2.5
0.0043,18,6.1
3.1266,5,5.7
2.1795,20,4.6
6.6103000000000005,15,5.1
0.9261,26,4.0
3.4377,7,8.2
1.6937,6,8.6
1.3805,26,9.3
9.538799999999998,13,3.4
0.0,9,8.0
0.15580000000000002,14,8.1
0.10890000000000001,7,8.6
0.0437,22,1.0
1.1967999999999999,5,0.0
3.6069,7,5.7
2.8085999999999998,25,4.6
0.2934,16,8.9
6.4011000000000005,35,2.6
6.2799,19,10.2
10.8146,24,4.0
5.7577,35,1.5
5.429,14,3.5
7.9567,13,4.7
0.7328,17,11.4
0.0,2,5.7
4.4883999999999995,12,6.5
1.1349,5,4.7
1.3331,12,4.3
1.4848,32,6.5
2.8996,13,5.2
3.6044,23,4.2
1.9510999999999998,9,10.0
0.0288,26,10.0
0.0,0,8.1
4.7058,21,5.1
0.0,5,5.9
2.4978000000000002,12,10.5
4.3819,13,5.4
6.462,0,7.8
8.5968,19,9.0
3.5834,18,11.4
4.3469,10,4.0
0.163,34,2.2
0.0,0,8.1
3.6874000000000002,26,8.3
2.769,7,9.2
1.3015,7,4.0
0.6018,19,5.1
0.7527,17,4.0
5.1307,12,6.7
1.8653,10,9.0
12.5587,24,4.1
0.0327,50,6.1
7.0952,33,4.5
0.5771000000000001,47,4.0
0.8622000000000001,43,8.2
1.3799000000000001,46,9.3
2.4337,10,9.4
0.0,0,3.8
0.0003,10,6.0
2.525,7,4.2
8.6631,35,2.7
5.0382,53,11.3
11.351700000000001,30,1.1
3.4442,12,5.3
3.0391999999999997,15,14.0
5.1369,19,8.6
1.5843,4,9.7
0.3925,20,4.7
3.6551,14,5.1
1.7392,13,7.7
0.0,7,5.0
6.7338000000000005,21,7.2
7.991,25,2.0
0.0,3,1.6
1.4188,9,4.8
4.7154,10,3.0
3.1835,11,3.4
0.6454,24,4.4
5.5327,16,4.4
1.9141,10,4.6
7.0471,20,-0.2
2.8625,26,7.7
4.5441,44,4.1
5.917,16,4.1
5.284800000000001,16,11.8
2.8082,8,4.7
3.151,18,2.3
6.660399999999999,23,10.5
3.4697,8,7.0
5.7458,23,1.5
2.7916,22,5.0
0.6271,38,3.9
0.663,38,5.5
6.0706999999999995,19,4.5
7.0923,13,9.2
4.7401,20,9.4
5.8996,32,3.6
7.3298000000000005,20,1.5
0.6655,45,5.7
8.1666,12,6.1
9.4985,25,7.3
1.5864,11,0.1
8.326,15,4.6
5.0563,8,8.4
13.0278,39,4.2
4.2257,29,4.9
0.0,40,5.9
4.4335,21,7.8
5.7135,28,6.5
10.9765,40,9.3
8.3523,18,2.8
2.557,15,8.0
3.9147,12,8.4
5.2932,38,2.1
0.0,0,4.4
2.2822,10,7.0
8.312,14,-0.3
3.2393,15,4.2
0.426,26,0.3
4.6727,13,5.2
10.5649,32,7.2
6.9738,24,1.9
6.0988999999999995,12,4.9
2.1786999999999996,7,2.2
8.5829,29,2.6
6.095,28,3.7
0.006900000000000001,8,6.5
3.1631,4,2.0
2.2476,11,3.4
0.4585,32,4.0
0.9058999999999999,51,4.3
3.5917,32,6.9
3.9716,15,6.5
5.079899999999999,44,7.7
0.4405,41,8.1
4.8093,7,4.9
11.1763,19,3.6
0.0,9,3.6
8.473,14,9.5
1.6042,33,5.2
3.6176,18,5.2
2.3964000000000003,18,1.6
3.4144,9,4.4
2.0612,8,6.8
4.6565,16,6.4
0.0185,29,6.6
0.266,29,9.1
3.4880999999999998,7,5.1
8.616700000000002,18,4.3
13.4717,40,3.1
5.0857,23,1.4
1.5936,6,4.4
5.762,20,9.2
5.141,11,4.2
4.6226,15,7.4
1.801,18,10.4
