timedelta,rangeDiff,batteryPctDiff,distance,temperature
41,22,14,10.8597,9.9
10,1,3,3.0765,11.0
11,10,8,7.8908000000000005,7.3
6,1,1,1.9972999999999999,4.9
9,41,34,0.1389,5.3
12,17,7,2.9785999999999997,10.6
38,11,10,10.1191,7.6
8,3,2,2.3359,7.9
23,13,10,7.9716000000000005,4.3
14,4,1,2.681,9.9
42,17,10,8.2311,11.4
24,3,5,0.010199999999999999,9.1
15,7,3,0.4783,4.5
11,31,3,3.5351,3.5
20,11,8,7.7316,7.6
21,9,2,0.006,2.3
27,20,14,23.009400000000003,13.9
26,71,34,1.8558,3.6
34,32,13,7.586399999999999,2.3
7,4,1,0.0134,8.6
26,-15,5,6.5476,12.8
6,4,2,1.4318,5.1
49,14,11,0.175,1.1
13,33,6,5.0588999999999995,4.6
3,1,1,0.5909,7.1
20,14,4,3.3066,4.1
19,19,7,6.4545,4.3
9,10,4,1.0302,5.3
49,-15,5,0.5785,8.4
25,0,11,0.6361,3.8
20,10,7,6.2984,2.6
29,8,5,0.36060000000000003,4.6
5,-5,2,1.9549,5.2
14,10,5,4.1522,5.3
17,14,6,8.3613,8.0
6,6,3,2.5674,5.3
35,11,5,0.1699,6.3
27,20,7,0.0596,3.9
11,48,5,3.086,1.9
32,37,23,12.939200000000001,7.4
22,27,8,6.4234,4.4
9,8,5,2.1335,0.6
5,5,4,1.3359,8.3
16,-12,5,4.4619,4.6
24,95,51,4.1723,3.8
7,5,4,2.9976,3.8
26,13,6,3.3017,7.9
16,75,39,0.0818,8.8
26,10,6,5.950699999999999,4.5
9,13,9,3.8647,4.6
2,0,1,0.0081,5.8
18,8,7,0.8362999999999999,0.3
22,58,11,10.9719,3.5
9,7,4,2.3337,2.4
16,23,10,8.518,5.9
8,37,4,2.9248000000000003,1.9
3,1,1,0.8787,1.9
12,7,8,2.877,9.3
43,16,12,10.274700000000001,2.9
5,3,2,2.3998000000000004,1.9
27,25,13,0.0006,10.3
38,-2,6,0.5483,9.4
26,2,7,11.8315,6.6
25,47,11,6.9893,8.2
39,16,3,0.681,6.5
4,1,1,0.1197,6.3
12,19,5,5.2155,10.4
5,5,3,2.3583000000000003,8.2
11,11,4,0.0029,5.5
0,0,0,0.0,2.6
18,12,7,6.1673,3.9
0,0,0,0.0,7.5
9,12,4,4.3515,4.3
14,36,4,4.9845,12.0
21,24,6,8.9338,5.4
4,16,6,2.6339,-0.7
5,2,2,3.655,8.9
36,53,33,9.2196,10.0
21,15,8,6.3875,3.8
34,22,5,3.8102,8.4
17,7,6,1.9861,4.7
15,10,9,7.5924,3.6
44,13,7,5.079899999999999,7.7
18,25,9,8.0775,7.4
12,14,5,5.1907,10.5
35,5,6,1.0152,11.4
7,10,4,2.9754,4.7
59,34,19,5.074,4.0
27,8,4,5.1949,11.5
5,37,9,5.4125,5.4
19,15,6,5.2634,2.4
7,7,2,1.8802999999999999,5.7
36,-13,0,0.0,3.3
6,1,1,1.0965,3.3
9,17,10,6.955,3.9
4,-2,0,0.0,9.5
13,7,4,2.3929,5.4
12,19,7,6.6807,1.4
27,7,6,1.3027,1.4
35,19,17,8.2036,4.9
23,12,8,4.2855,4.0
23,-3,4,0.0,2.9
22,11,9,0.0015,2.5
21,13,5,0.3402,8.0
12,5,3,0.0136,4.8
22,19,14,11.5335,2.3
22,14,12,0.4397,2.8
27,17,11,5.4787,8.8
27,8,4,0.7797000000000001,9.3
8,8,4,2.4171,3.7
28,20,12,8.1942,1.4
9,-4,3,1.4164,13.5
21,14,10,8.1539,2.6
19,9,5,3.1874000000000002,2.8
48,9,13,6.8729,6.6
25,10,8,5.2608999999999995,3.6
46,102,54,0.897,8.2
42,56,23,3.7508000000000004,8.5
13,16,8,5.8495,5.2
24,16,9,7.4015,4.1
25,65,12,8.6725,6.3
9,5,7,0.12179999999999999,2.7
32,32,19,12.122200000000001,4.3
20,11,5,0.0741,11.3
6,3,3,0.32189999999999996,5.3
13,11,4,3.2056999999999998,4.5
8,3,2,0.7355,3.5
29,20,18,8.9185,9.4
9,5,5,5.2921000000000005,4.7
25,6,7,6.9766,2.5
5,1,2,1.5743,7.9
46,40,10,1.0243,1.5
25,40,9,12.3077,4.7
36,2,6,6.2517,6.3
14,6,6,7.759,6.1
18,7,5,6.1771,9.5
8,14,2,1.0599,2.0
18,13,9,0.0246,6.1
7,2,1,0.986,4.2
2,0,0,0.0,8.2
17,15,7,0.1608,6.6
10,16,9,9.723600000000001,10.3
43,32,18,0.30560000000000004,10.5
22,16,8,4.8785,4.6
23,11,11,11.4249,3.7
5,1,2,1.3822,11.4
19,13,12,8.632200000000001,4.7
7,0,1,2.404,3.5
13,12,4,2.7693000000000003,4.2
19,6,2,3.2388000000000003,10.5
18,26,9,4.6808000000000005,4.5
11,3,2,2.8676,1.2
17,5,5,6.5918,9.0
12,7,5,5.8733,4.4
29,11,9,11.7001,11.4
5,4,2,1.8191,4.4
23,-77,12,3.0098000000000003,8.0
3,0,0,0.0,9.8
8,6,3,1.1212,1.2
9,15,6,3.2428000000000003,5.3
24,52,5,6.201,7.8
34,25,16,3.826,7.5
46,23,11,3.902,4.2
16,3,4,4.407,4.9
9,5,3,1.8271,2.4
20,18,9,0.8583999999999999,9.3
18,10,6,5.02,4.1
46,41,7,0.6269,6.4
20,15,9,7.4591,3.7
16,10,4,5.4193,4.9
22,10,11,3.2711,3.3
13,29,9,9.538799999999998,3.4
13,6,2,1.832,7.9
36,9,7,6.8833,7.8
6,1,0,1.3359,7.0
11,19,5,4.4755,7.0
26,24,8,0.348,12.5
28,5,9,7.3736999999999995,3.6
5,-11,0,0.21130000000000002,8.6
27,18,12,10.6385,2.7
18,11,9,5.8135,5.3
51,46,25,1.8166,1.1
36,22,12,3.7545,7.5
13,17,3,3.6345,6.2
37,8,11,12.3696,5.3
11,4,2,3.9253,6.4
20,43,13,10.514899999999999,4.6
30,3,7,0.0072,7.7
40,21,13,0.0599,5.1
25,24,12,10.142,5.0
39,20,13,14.1051,8.0
20,-8,5,6.7984,5.9
9,6,3,2.3784,-0.2
22,6,4,4.286,3.9
48,40,25,0.7466,8.7
7,40,29,0.987,1.4
10,4,3,2.9384,4.0
8,1,3,3.3213000000000004,6.7
18,11,8,9.5153,4.5
14,9,6,3.5665,6.8
17,7,2,0.0352,11.4
24,10,7,2.1806,7.5
8,0,0,0.0,6.5
3,2,1,1.1035,9.5
11,16,3,1.9079000000000002,7.9
37,32,16,2.0056,10.4
12,11,7,6.2115,3.5
29,17,12,12.4554,1.9
23,18,12,10.283700000000001,4.1
29,16,11,0.0047,5.9
0,0,0,0.0,3.5
19,15,6,3.5754,4.8
16,23,2,3.0049,5.0
21,13,7,4.655600000000001,2.7
12,16,3,2.6288,4.0
36,15,10,7.5877,7.8
32,46,11,6.8201,6.4
19,23,8,4.0761,2.0
37,0,10,7.5876,9.8
29,28,10,6.6244,1.2
21,8,6,8.1959,4.5
11,11,6,2.1899,6.1
14,6,2,0.3949,2.0
6,4,1,2.305,4.8
12,8,3,2.2995,8.2
0,0,0,0.0,5.0
16,5,7,7.8265,2.4
29,35,10,5.9888,9.9
9,29,5,2.9041,2.8
54,59,28,0.047299999999999995,3.1
5,4,3,1.8574000000000002,7.6
14,23,2,3.8916,5.0
24,6,2,1.5242,4.7
55,8,9,0.9952000000000001,3.3
11,12,7,4.0001999999999995,7.3
2,0,0,0.0,7.7
34,30,6,0.6533,3.2
17,4,2,0.0,5.2
36,16,13,8.0616,5.3
20,13,11,6.6901,4.3
12,2,5,4.8902,2.7
3,5,2,1.4858,7.3
9,8,4,0.8105,5.0
19,8,7,6.4815,4.4
52,71,50,6.4933000000000005,8.4
8,11,5,3.0606999999999998,4.4
25,6,5,1.1675,2.7
9,9,5,2.4028,3.9
36,10,7,9.312,6.4
27,8,5,1.8151,6.7
15,5,3,3.4425,6.6
35,2,14,5.402100000000001,4.7
14,7,5,4.7772,2.2
23,13,7,2.3178,11.4
47,55,34,7.869,5.6
8,4,3,2.2226,7.8
20,11,6,5.5737,14.0
3,13,3,0.9981,5.1
14,10,4,1.7738,2.0
13,2,3,1.0997999999999999,5.1
26,18,11,5.4691,9.2
35,24,15,9.4649,3.6
5,2,2,0.6762999999999999,4.6
16,36,10,2.2981,6.5
23,14,11,9.8896,3.6
27,10,10,6.431100000000001,4.7
12,43,3,2.1454,4.4
17,9,5,1.7178,2.9
23,42,24,0.8565,3.1
34,28,12,3.5694,4.6
21,39,6,2.8435,10.4
8,14,5,1.7585,6.7
13,13,6,0.0013,7.5
32,27,16,0.0858,3.5
9,3,2,1.579,4.8
1,-2,-1,2.346,5.0
35,10,6,0.0033,8.9
32,13,10,5.6202,7.4
14,1,5,4.0666,2.7
15,8,3,2.6934,3.9
17,22,13,7.9428,4.7
41,18,8,10.672799999999999,7.2
6,-1,1,2.0165,7.2
18,5,8,8.719299999999999,9.6
8,7,3,3.8146999999999998,4.3
4,9,3,0.9414,3.4
40,109,41,10.886,4.1
21,11,11,7.889399999999999,2.2
53,6,13,2.0225999999999997,5.9
23,16,7,7.2466,3.4
36,14,18,0.0015,8.3
8,4,4,2.0868,2.4
46,18,11,2.2245,6.4
13,7,8,7.5931999999999995,5.0
14,9,7,3.512,1.7
6,10,3,2.783,4.9
18,8,6,6.0665,8.7
17,9,3,3.9228,5.2
26,20,9,1.1427,4.1
30,18,16,5.667800000000001,4.6
18,11,13,13.2131,11.9
22,14,11,7.2381,3.7
16,-12,4,1.2014,10.5
23,24,12,6.2275,3.6
15,17,4,1.968,5.8
20,24,11,3.4303000000000003,0.5
30,18,12,5.3225,4.5
9,44,4,2.9294000000000002,5.4
18,10,7,6.4708000000000006,5.2
0,0,0,0.0,3.5
2,1,0,0.0879,9.2
28,6,3,1.8539,4.6
8,13,2,0.299,5.0
19,20,4,4.8777,9.4
15,8,4,2.9852,9.3
4,6,2,1.9405999999999999,7.8
12,11,8,4.997199999999999,3.9
28,10,8,7.25,0.2
13,11,9,5.8796,8.9
11,41,8,6.5272,3.3
9,10,4,3.0764,4.7
16,9,5,4.5886000000000005,6.6
36,44,14,12.9832,10.8
0,0,0,0.0,2.5
53,12,7,1.4861,8.5
9,37,16,6.306100000000001,1.5
7,0,0,0.0,5.0
45,34,13,3.1188000000000002,1.8
11,14,7,3.1816,4.1
9,8,4,1.9005,5.9
19,5,7,4.6643,3.6
18,18,8,6.5114,1.8
9,-1,0,0.0,4.6
29,18,7,3.3769,2.3
22,13,8,3.2826999999999997,7.8
14,9,5,6.5977,8.3
15,12,4,3.3628,11.8
3,25,1,0.8278,5.6
18,4,5,4.2507,2.7
21,57,11,12.8481,9.0
55,50,15,2.6519,6.1
33,-2,12,10.527,2.3
7,1,1,0.5876,4.8
39,25,14,13.7992,2.4
37,31,15,9.050600000000001,5.5
4,6,2,1.7978,3.7
13,22,11,6.813,2.7
2,26,15,11.027899999999999,4.2
25,14,12,3.7123000000000004,4.1
11,7,3,4.2666,9.0
20,11,5,3.6084,9.1
44,34,17,5.7599,2.8
0,0,0,0.0,4.7
15,15,9,7.8508000000000004,-0.4
9,6,2,1.831,5.0
18,9,5,2.8788,3.3
10,15,8,4.8738,7.6
10,-14,2,2.5283,5.1
16,24,6,4.9185,7.3
7,10,5,3.0156,4.7
14,-6,5,6.9746999999999995,0.2
17,46,5,6.2823,9.2
19,27,15,14.7414,7.9
5,8,4,1.5094,5.8
9,6,3,2.2525,2.8
15,9,4,3.0035,11.5
10,1,0,0.31539999999999996,8.6
29,7,11,8.788200000000002,1.4
17,16,3,2.0073,5.7
7,35,9,5.1399,5.5
9,-15,3,2.0928,5.2
54,51,14,0.0176,12.7
14,13,9,0.040799999999999996,3.5
15,20,11,0.012199999999999999,6.0
23,58,14,3.5738000000000003,5.3
39,13,14,10.922799999999999,7.3
9,13,4,3.6774,5.0
19,18,7,5.3166,5.6
27,23,14,12.3686,0.8
14,11,5,5.980300000000001,5.8
22,30,6,7.1078,4.3
4,4,4,3.2323000000000004,2.9
25,32,6,6.2057,10.3
19,41,7,4.4662,3.9
10,6,5,3.2491999999999996,5.9
54,62,28,1.7779,8.1
30,6,6,0.6177999999999999,3.2
37,7,7,6.9462,8.6
24,9,11,6.5187,2.6
8,0,3,0.011,4.4
10,12,5,3.2687,2.0
24,17,11,9.266399999999999,4.9
8,10,3,2.2728,8.9
30,4,6,7.909,11.4
18,5,4,5.0516000000000005,5.2
48,50,29,7.3145,5.8
37,20,16,5.4254,1.2
25,34,6,4.5552,5.0
16,53,6,6.2148,4.7
11,44,5,4.1602,4.5
20,21,4,5.7608999999999995,5.7
8,2,1,0.8707999999999999,2.6
11,5,2,3.4479,4.2
10,7,4,0.1953,5.4
12,9,3,3.5316,5.7
14,10,7,0.4923,7.2
21,20,11,6.747199999999999,2.0
17,51,7,3.5329,1.3
12,6,4,1.9862,5.9
3,25,13,1.2314,12.5
34,14,8,0.7902,5.3
12,7,5,5.6963,6.5
40,36,27,21.281,2.6
28,18,9,6.936100000000001,4.4
21,17,9,10.886899999999999,6.6
7,12,21,0.0225,8.2
27,2,6,5.582,9.0
13,7,4,2.7472,3.6
22,4,8,7.3792,4.5
12,6,4,2.3621,9.4
16,8,5,5.4333,8.7
7,8,4,4.0334,7.2
11,11,7,6.2991,4.2
16,10,3,3.6551,7.4
24,34,13,11.255,3.2
57,18,6,0.011699999999999999,5.3
52,18,11,3.1433,6.4
22,9,5,0.030600000000000002,8.7
46,14,9,5.8791,2.5
29,11,8,3.8948,4.5
54,54,9,0.31710000000000005,4.2
19,9,6,6.7184,7.4
12,-7,5,5.0348999999999995,3.7
42,7,8,9.4733,12.5
15,4,3,3.2698,9.3
24,37,7,5.981199999999999,7.2
15,26,4,6.0362,8.1
18,7,6,4.814,2.6
32,7,3,1.4225,3.2
17,19,6,5.8437,7.2
3,4,1,0.616,5.0
11,26,8,5.1603,5.7
1,0,0,0.0014,7.6
1,0,0,0.0,5.1
11,8,6,3.6359,5.2
6,3,1,1.3555,5.8
17,26,11,6.024100000000001,7.2
11,6,7,5.7866,4.6
17,20,11,5.8603000000000005,3.8
22,40,24,12.4264,3.7
17,26,12,13.4182,4.1
12,3,3,1.2155,10.4
26,5,6,2.3423000000000003,0.8
7,9,4,2.8706,3.9
39,13,11,13.0595,7.9
27,0,6,0.0044,3.9
11,-4,5,5.6145,6.4
29,23,11,11.270299999999999,13.7
26,31,6,4.8021,4.9
42,5,11,8.2479,2.6
13,10,7,6.5054,5.2
6,3,2,2.3666,4.3
0,0,0,0.0,3.8
9,8,5,3.6307,3.4
9,5,3,3.6479,4.0
11,9,3,2.6044,6.4
26,13,9,3.6713,4.3
0,6,12,11.011700000000001,5.3
14,8,4,0.6152000000000001,3.7
38,12,14,0.1789,7.7
23,8,8,8.207,4.6
12,4,3,3.3371999999999997,2.3
11,4,2,2.0464,6.9
6,0,2,3.1614,8.7
13,5,3,0.0375,6.4
15,6,6,4.594600000000001,4.3
16,-19,2,2.9476999999999998,5.8
19,5,1,0.0273,6.1
10,5,0,2.1281999999999996,8.0
15,9,4,2.9654000000000003,10.8
29,44,7,4.8847,2.9
15,20,7,4.182300000000001,7.2
9,14,3,0.876,6.8
9,2,3,2.7546,5.7
4,1,1,1.8563,6.9
52,36,19,0.3911,4.8
4,4,2,1.0111,6.9
21,14,9,5.0987,1.5
35,46,20,11.9465,4.3
8,-17,1,0.7268,8.9
32,11,10,7.6339,7.8
9,16,4,3.1763000000000003,4.6
16,36,11,8.1835,2.6
9,3,3,2.8284000000000002,3.3
20,-22,5,5.4416,5.3
42,12,11,0.0004,5.9
13,41,6,0.474,4.0
7,3,0,3.8428,7.6
40,16,14,0.0357,4.5
1,0,0,0.0,8.9
9,1,2,3.7454,4.3
8,48,3,2.6252,3.6
0,0,0,0.0,3.9
0,0,0,0.0,7.6
49,10,17,2.5561,0.8
21,13,9,0.6413,5.0
6,2,1,0.018699999999999998,8.8
19,9,5,4.5696,5.8
34,-3,6,6.1616,2.7
4,4,1,1.5660999999999998,1.4
26,26,16,1.3004,5.0
39,20,9,8.212,7.5
28,6,13,8.7864,4.6
7,3,5,0.008400000000000001,7.7
15,5,5,3.4091,3.5
36,16,12,10.844100000000001,4.7
21,3,2,2.1246,6.3
29,-5,10,10.336,2.5
11,1,2,0.15109999999999998,4.4
13,13,5,4.1613,6.6
19,12,3,1.5191,6.5
7,5,3,4.647600000000001,2.6
7,8,5,3.2815,4.3
49,47,25,3.8719,6.4
19,5,4,4.0085999999999995,4.5
5,5,2,0.1181,8.2
10,30,3,0.0101,6.1
4,10,1,0.7123999999999999,7.7
15,2,5,5.236,3.1
15,32,7,4.1351,3.9
17,-1,2,0.5855,7.7
14,8,5,6.539899999999999,4.6
14,-22,3,4.581,10.7
17,6,5,7.5918,10.8
22,12,11,14.4474,12.2
29,45,24,5.0601,11.8
37,9,12,9.9941,6.4
3,4,1,1.4173,5.7
12,43,6,6.607,2.8
15,32,7,6.4773000000000005,2.5
18,38,10,3.3068,2.7
17,4,4,6.3506,1.0
18,11,7,1.4798,13.4
12,9,5,3.2237,5.1
18,9,7,7.3261,8.5
41,14,6,4.5524,3.9
11,-13,4,3.2255,2.9
26,12,8,3.1508000000000003,2.9
11,6,4,3.2818,3.6
9,2,2,3.1409000000000002,10.2
10,-15,0,1.0549000000000002,0.1
8,3,3,1.8153,1.5
13,33,5,0.0114,3.1
10,4,4,2.138,11.2
14,7,5,4.1282,2.6
21,14,9,7.8483,3.6
26,16,12,7.4947,6.5
15,33,6,4.226,3.3
7,13,5,2.7403000000000004,2.2
11,12,5,3.8214,2.5
11,15,8,2.756,4.3
19,5,5,2.607,9.3
17,39,23,14.837399999999999,6.3
16,11,11,9.8299,4.8
5,2,2,1.6884000000000001,5.2
14,10,7,5.2109,0.8
6,1,3,2.7248,2.9
11,2,1,0.0055,8.0
17,4,7,1.9645,5.0
29,13,8,1.1858,3.7
11,13,7,2.716,4.3
18,3,5,0.11120000000000001,9.3
16,8,4,7.4315,6.0
6,4,1,2.0938000000000003,8.7
17,15,9,3.3036999999999996,2.9
12,11,5,2.2124,12.4
4,1,1,0.0,4.2
19,-24,7,10.796700000000001,11.7
17,7,5,6.768800000000001,4.5
26,63,27,28.1982,2.8
6,33,3,2.3853,3.1
7,8,4,3.8112,4.2
23,26,11,9.1789,4.6
59,19,12,0.33080000000000004,11.9
9,-1,3,1.9929000000000001,2.2
4,2,2,1.5419,9.5
11,29,5,5.1073,5.5
10,6,4,4.0477,5.7
52,26,15,13.3514,8.1
5,3,2,1.6909,8.7
19,12,3,5.6151,11.3
38,28,17,0.0717,3.9
7,30,3,2.2616,4.4
34,54,15,2.2694,2.0
15,7,5,5.9023,5.0
18,1,1,0.002,10.3
6,28,1,0.5428999999999999,6.9
11,6,3,1.7534,10.3
0,0,0,0.0,5.0
14,7,5,2.9864,3.8
6,0,1,1.7174,9.2
22,52,6,7.0695,8.2
18,3,3,3.4981,3.1
6,17,7,3.0702,4.3
49,30,20,2.7759,0.6
25,32,17,12.4184,7.8
3,2,1,0.9448,3.8
19,3,0,6.5037,8.1
16,15,12,8.2605,3.3
53,10,6,8.761700000000001,13.7
8,4,1,1.7805,14.0
18,1,4,3.453,10.4
36,74,21,19.0521,6.0
14,6,4,4.0219000000000005,7.9
55,29,15,6.8792,3.7
25,27,10,10.5632,3.7
29,10,10,10.3364,4.3
14,15,8,4.132,2.9
19,38,12,9.7795,3.3
32,-4,4,5.406,5.3
14,10,4,2.8876999999999997,-0.7
4,8,4,1.3344,2.3
17,13,3,2.7411,3.9
48,98,25,2.3935999999999997,12.0
27,20,14,17.571900000000003,5.0
3,0,0,0.0,9.2
18,8,6,5.5037,12.2
42,27,16,4.2588,3.6
33,35,12,10.733600000000001,8.7
1,0,0,0.0,5.0
15,4,4,3.4396,12.4
10,3,2,1.0152,4.1
29,16,8,0.13269999999999998,7.9
15,11,6,4.1606000000000005,1.3
22,4,5,5.110600000000001,4.9
34,15,13,11.1186,9.6
14,9,6,0.7545,4.5
25,10,6,0.9848,9.2
6,3,19,0.277,6.5
13,57,17,0.0036,5.9
27,13,12,8.7008,2.7
31,15,15,4.745100000000001,6.1
12,5,5,3.3404000000000003,7.8
4,-3,0,0.4149,5.2
9,14,4,5.4304,7.7
36,-5,11,0.1641,5.8
43,35,20,10.3675,3.9
23,15,7,1.1154000000000002,10.1
14,1,2,0.047799999999999995,5.5
27,8,8,8.084100000000001,8.8
6,4,1,0.1362,4.8
4,-10,0,0.0,5.1
3,3,1,0.9213,4.2
14,10,8,4.5439,1.8
15,6,3,2.9294000000000002,6.0
25,47,22,16.972,6.8
27,28,18,0.13340000000000002,1.8
9,4,2,1.5628,11.9
32,10,4,0.6489,7.4
14,7,7,2.71,4.4
34,18,13,3.1034,2.7
12,14,4,2.097,7.5
26,34,18,12.9049,2.1
22,4,4,4.9461,11.5
9,5,3,1.4445,2.2
20,9,6,4.2713,2.0
16,3,5,3.7509,2.6
16,-4,7,10.1845,4.1
5,6,1,1.0552000000000001,10.6
3,4,1,1.0862,8.6
6,5,2,1.8813,5.8
13,8,5,3.9757,4.7
16,15,8,6.7199,6.3
10,9,3,1.3077999999999999,1.3
15,5,4,6.1434,4.9
5,17,1,1.0860999999999998,8.5
40,41,15,10.6298,4.2
0,0,0,0.0,8.2
59,28,18,4.2134,10.3
5,2,1,0.30910000000000004,4.2
15,3,2,1.2584000000000002,5.6
33,-1,9,6.8108,5.0
18,23,10,7.2154,1.6
43,30,9,7.0737,7.9
13,31,18,6.5463000000000005,7.9
25,102,31,4.0851,3.9
17,13,12,10.2246,-0.1
17,7,9,7.4105,4.7
7,-4,2,3.0194,7.8
12,16,8,5.8401000000000005,9.8
12,15,8,7.2478,1.4
26,66,14,10.3768,4.6
1,0,0,0.0,9.2
8,5,4,3.7805999999999997,4.3
4,22,18,2.2457,8.1
19,14,5,0.7716000000000001,8.4
12,22,12,5.6766000000000005,4.6
4,0,0,0.0,3.7
21,-94,8,5.6064,4.5
48,9,10,6.751600000000001,2.6
36,17,10,8.4399,9.2
7,3,17,3.8861,5.3
25,47,14,8.919799999999999,3.8
7,12,5,4.1632,7.2
28,37,24,8.1213,8.9
21,11,5,2.6643000000000003,2.7
20,35,4,3.6142,11.8
15,4,4,3.9898000000000002,7.2
21,9,6,4.6896,2.0
34,13,10,12.8211,13.0
5,5,2,1.3437999999999999,6.3
27,-13,7,2.0231,2.0
21,8,6,6.4887,11.4
12,11,6,1.2447000000000001,7.6
7,4,2,1.8013,3.8
51,60,32,7.7147,3.2
18,39,25,3.6548000000000003,2.6
15,4,2,0.29560000000000003,7.8
14,11,11,9.086,7.9
43,19,10,6.9712,4.2
16,32,8,7.3021,3.2
54,5,9,3.3146999999999998,4.6
16,1,4,3.1364,8.2
4,4,2,0.7634,4.6
19,8,6,3.8287,9.4
14,32,17,0.06509999999999999,5.3
8,16,10,5.9138,4.5
31,27,17,4.838100000000001,5.3
9,-17,0,0.0,8.0
7,1,1,1.6348,5.9
7,1,1,1.2767,0.2
24,25,20,16.9396,4.2
19,4,4,4.5272,5.9
7,8,2,1.4989000000000001,4.3
43,51,18,0.8655,0.3
17,9,6,0.8652000000000001,3.8
13,9,5,0.5462,2.6
9,1,1,0.007,6.5
20,14,6,0.006,6.4
16,2,4,4.1483,2.6
34,-16,7,1.3672,6.2
19,18,9,8.5968,9.0
10,0,0,0.0,5.2
27,11,6,2.6844,2.8
34,24,12,1.6830999999999998,3.7
20,14,7,5.4178999999999995,3.2
6,1,1,1.4941,0.2
4,2,1,0.7225,7.8
11,5,2,3.8855,9.0
36,84,57,3.4188,3.9
12,4,1,2.2984,2.7
28,18,12,11.0074,5.9
25,11,4,2.9075,0.6
27,9,9,0.7019,4.8
19,15,7,1.9469,6.4
43,26,21,0.7505,9.2
13,8,4,4.4091000000000005,8.6
14,9,11,9.094,4.5
11,2,5,3.6860999999999997,6.3
0,0,0,0.0,4.3
6,5,3,2.7802,2.7
10,8,4,1.897,8.4
6,41,12,6.8025,0.3
11,0,0,0.0,3.9
57,15,25,4.2216000000000005,3.0
18,15,5,4.3471,1.8
23,8,9,0.7461,6.0
15,22,13,11.0643,0.4
3,1,1,0.8228,9.2
29,7,7,6.2501999999999995,9.2
15,15,10,7.9559,2.4
15,12,8,3.5824000000000003,11.4
37,17,8,5.5815,7.8
4,4,3,1.9687000000000001,4.3
9,10,4,5.3721000000000005,9.1
36,50,6,2.5393000000000003,1.9
54,45,41,6.3188,3.9
24,15,10,10.254299999999999,5.3
11,0,0,0.0,4.0
14,4,6,6.5005,3.7
24,10,2,0.7701,3.5
27,17,6,4.9781,3.9
9,9,7,5.1127,3.8
39,32,19,2.6759,2.7
45,13,11,8.933399999999999,6.7
4,2,2,1.5426,8.2
14,36,9,8.071399999999999,4.0
40,20,11,5.8481000000000005,1.6
16,11,8,4.0075,4.0
18,12,9,0.126,7.7
6,14,13,9.217799999999999,4.5
1,35,14,2.0316,4.5
18,15,6,7.3724,8.6
9,-21,1,0.0,10.0
16,5,4,3.0848,7.8
37,23,12,4.2654,4.3
19,12,8,5.4036,1.2
56,29,11,0.8376,6.9
10,4,2,2.4873000000000003,4.6
12,27,9,8.3019,3.6
34,15,5,6.6483,4.4
21,32,13,6.864199999999999,3.9
23,29,21,15.3271,4.1
13,4,4,3.922,8.3
10,24,12,3.6283000000000003,-0.2
17,19,15,9.474200000000002,12.0
31,5,6,5.1304,5.0
21,17,10,7.2693,9.4
30,7,8,4.209,3.0
10,7,4,1.2559,6.2
54,25,16,9.765799999999999,6.4
20,14,10,4.0526,1.4
14,2,14,0.5186000000000001,4.5
17,16,8,5.9818,0.9
3,1,0,0.0,4.7
15,5,4,0.0006,10.3
25,19,4,2.039,7.8
36,7,11,3.8354,14.3
17,12,10,10.360299999999999,2.7
19,25,7,6.2667,11.4
11,4,5,7.7593000000000005,0.2
31,24,14,1.2381,3.4
14,5,2,2.3495,6.0
38,9,5,1.3956,5.6
22,20,8,5.905600000000001,7.8
4,1,0,0.9046000000000001,4.9
39,23,11,8.0384,4.8
8,73,17,1.637,2.3
28,6,8,7.0724,7.9
27,14,9,4.1791,6.5
6,2,1,1.4165,2.0
13,0,2,2.5246,10.2
53,9,10,13.2395,2.5
8,10,5,3.3948,0.7
7,2,1,1.0149,10.4
24,9,7,5.1415,2.2
30,71,33,4.8803,3.9
15,7,4,3.7666999999999997,2.7
28,59,8,4.9938,7.0
8,14,4,3.0492,6.9
25,11,7,3.1772,6.8
55,16,16,0.5809,2.0
10,39,3,2.5677,4.6
15,13,8,5.3088999999999995,5.0
6,1,0,0.0,7.8
15,7,3,3.25,6.9
9,28,3,4.5936,9.2
2,0,0,0.0,11.5
11,30,3,2.1585,11.5
18,18,13,8.5398,2.8
17,17,6,7.5264,1.0
24,10,6,3.6549,2.7
20,7,4,4.1161,2.4
23,11,8,5.4022,5.9
51,58,18,7.7108,5.5
34,9,6,1.8902,3.8
17,22,4,4.0523,8.7
14,10,7,6.673100000000001,2.4
19,7,3,2.7506,6.3
40,40,18,1.7741,5.4
9,0,0,0.0,5.3
26,16,14,6.0868,4.6
30,1,7,7.0965,7.7
38,37,21,11.897,4.9
18,17,4,2.4235,6.2
10,31,4,2.3813,6.4
30,15,9,5.272,8.3
17,32,11,6.7707,2.5
32,47,11,5.8424,3.8
19,38,5,4.4411000000000005,4.6
19,9,6,1.46,4.7
11,8,7,5.2938,3.7
24,25,13,4.250100000000001,4.0
7,2,2,3.1201999999999996,6.9
13,4,4,4.81,10.4
29,26,12,0.0184,7.6
44,18,9,1.2888,8.9
20,16,8,5.395899999999999,3.4
12,7,7,6.3908000000000005,4.9
57,28,9,2.3646,5.0
23,24,10,7.9597,5.0
18,13,4,3.6604,8.3
14,38,3,3.784,8.3
0,0,0,0.0,3.3
4,4,2,0.5394,4.3
